id A,id B,Name Decomposition A,Name Decomposition B,Suffix Phone A,Suffix Phone B,Suffix Website A,Suffix Website B,Matching Score
243618,105150,"{'institut', 'connecté', 'du', 'commerce'}","{'institut', 'connecte', 'du', 'commerce'}",59365032,59365032,institut-commerce-connecte.com,institut-commerce-connecte.com,0.9605263157894737
243738,35811,{'intercloud'},{'intercloud'},81802600,81802600,intercloud.com,intercloud.com,1.0
243746,106098,"{'accorhotels', 'arena'}","{'accorhotels', 'arena'}",58701609,75440400,accorhotelsarena.com,accorhotelsarena.com,0.5789473684210527
243816,266340,{'lafuma'},{'lafuma'},75313131,75313131,lafuma.fr,lafuma.fr,1.0
243820,36918,{'eram'},{'eram'},62891338,62891338,prestataires.groupe-eram.com,eram.fr,0.5789473684210527
243879,360287,"{'park', 'moy'}","{'park', 'moy'}",38352233,nan,moypark.com,moypark.com,0.5789473684210527
243938,74306,{'criteo'},{'criteo'},nan,nan,criteo.com,criteo.com,0.9166666666666666
243949,78499,"{'cleef', 'u0026', 'van', 'arpels'}","{'cleef', 'u0026', 'van', 'arpels'}",nan,nan,vancleefarpels.com,vancleefarpels.com,0.8461538461538461
243965,350242,{'jeanneau'},{'jeanneau'},51642020,nan,jeanneau.fr,jeanneau.fr,0.5789473684210527
243998,188824,"{'school', 'business', 'ipag'}","{'school', 'business', 'ipag'}",53633600,53633600,ipag.fr,ipag.fr,1.0
244005,398305,"{'america', 'corporation', 'asics'}","{'europe', 'asics'}",nan,82742738,asics.com,asics.com,0.5294117647058824
244012,349990,"{'belgium', 'carrefour'}","{'be', 'carrefour'}",27292111,nan,carrefour.eu,carrefour.eu,0.5
244056,415369,{'comma'},"{'store', 'comma'}",93023090,14702077,comma-store.de,comma-store.de,0.5277777777777778
244157,267678,{'akeneo'},{'akeneo'},nan,nan,akeneo.com,akeneo.com,0.9166666666666666
244210,208555,"{'la', 'halle'}","{'la', 'halle'}",44723001,91892310,lahalle.fr,lahalle.fr,0.5789473684210527
244336,268743,"{'agent', 'provocateur'}","{'agent', 'provocateur'}",79235200,79235200,agentprovocateur.com,agentprovocateur.com/gb_en,0.5789473684210527
244365,46185,"{'&', 'services,', 'inc.', 'johnson'}","{'&', 'services,', 'inc.', 'johnson'}",35771444,35771444,its.jnj.com,jnj.com,0.5789473684210527
244384,244384,{'orange'},{'orange'},44442222,44442222,orange.com,orange.com,1.0
244430,244430,"{""d'epargne"", 'caisse', 'pyrénées', 'midi'}","{""d'epargne"", 'caisse', 'pyrénées', 'midi'}",58404142,58404142,cemp.caisse-epargne.fr,cemp.caisse-epargne.fr,1.0
244486,104586,"{'marché', 'bon', 'rive', 'le', 'gauche'}","{'marché', 'le', 'bon'}",44398000,44398000,lebonmarche.fr,lebonmarche.fr,0.9368421052631579
244511,104967,"{'kronenbourg', 'brasseries'}","{'kronenbourg', 'brasseries'}",88274488,88274488,kronenbourg.com,kronenbourg.com,1.0
244516,197050,{'scc'},{'scc'},17667000,17667000,fr.scc.com,fr.scc.com,1.0
244662,105277,{'macsf'},"{""d'assurances"", 'du', '-', 'mutuelle', 'français', 'macsf', 'corps', 'sante', 'de'}",71238080,71238080,macsf.fr,macsf.fr,0.8596491228070177
244713,304692,{'béaba'},{'béaba'},nan,nan,beaba.com,beaba.com,0.9166666666666666
244734,75147,"{'contrat', 'captain'}","{'contrat', 'captain'}",83816725,83816725,captaincontrat.com,captaincontrat.com,1.0
244814,104427,"{'make', 'up', 'ever', 'for'}","{'make', 'up', 'ever', 'for'}",41431180,41431180,makeupforever.fr,makeupforever.fr,0.8421052631578947
244869,244869,"{'31', 'credit', 'toulouse', 'agricole'}","{'31', 'credit', 'toulouse', 'agricole'}",61269111,61269111,ca-toulouse31.fr,ca-toulouse31.fr,1.0
244888,244888,"{'france', 'carrefour'}","{'france', 'carrefour'}",41042600,41042600,gsuite.carrefour.com,gsuite.carrefour.com,1.0
244933,179060,{'chronopost'},{'chronopost'},83116000,nan,chronopost.fr,chronopost.fr,0.5789473684210527
244963,106119,"{'m', 'mutuelle', 'comme'}","{'m', 'mutuelle', 'comme'}",20219200,20219200,mcommemutuelle.com,mcommemutuelle.com,1.0
245115,315399,"{'gartner,', 'inc.'}","{'gartner,', 'inc.'}",39640096,39640096,gartner.com,gartner.com,1.0
245139,363051,"{'outbrain', 'inc.'}",{'outbrain'},22604046,nan,outbrain.com,outbrain.com,0.5
245173,245173,"{'tag', 'heuer'}","{'tag', 'heuer'}",29198000,29198000,tagheuer.com,tagheuer.com,1.0
245263,195632,"{'communications', 'sunrise', 'ag'}","{'communications', 'sunrise', 'ag'}",nan,nan,sunrise.ch,sunrise.ch,0.8461538461538461
245268,245268,{'orange'},{'orange'},nan,nan,orange.gr,orange.gr,0.9166666666666666
245304,19033,{'salomon'},{'salomon'},50654141,50654141,salomon.com,salomon.com,1.0
245389,245389,"{'groupe', 'psa'}","{'groupe', 'psa'}",55948100,55948100,mpsa.com,mpsa.com,1.0
245396,367970,{'darty'},{'darty'},92011010,nan,darty.com,darty.com,0.5789473684210527
245451,105894,"{'jardin', 'trigano'}",{'trigano'},44521620,44521620,trigano.fr,trigano.fr,0.7631578947368421
245576,9805,"{'aaa', 'data'}","{'aaa', 'data'}",49525200,49525200,aaa-data.fr,aaa-data.fr,1.0
245700,267582,{'elbee'},{'elbee'},nan,nan,elbee.fr,elbee.fr,0.9166666666666666
245748,18463,"{'hubspot,', 'inc.'}","{'hubspot,', 'inc.'}",84827768,84827768,hubspot.com,hubspot.com,1.0
245750,357089,"{'media', 'kantar'}","{'media', 'kantar'}",nan,nan,kantarmedia.com,kantarmedia.com,0.8461538461538461
245805,355923,{'digitick'},{'digitick'},92700840,nan,digitick.com,digitick.com,0.5789473684210527
245885,245885,"{'group', 'axa'}","{'group', 'axa'}",nan,nan,axa.com,axa.com,0.8461538461538461
245931,245931,{'hermès'},{'hermès'},40174717,40174717,hermes.com,hermes.com,1.0
245934,11041,"{'uk', 'services', 'orange', 'business'}",{'orange'},44442222,44442222,orange.com,orange.com,0.7763157894736842
245970,417486,{'scaouest'},{'scaouest'},40851010,nan,scaouest.fr,scaouest.fr,0.6111111111111112
246001,106159,{'verspieren'},{'verspieren'},20456943,20457100,verspieren.com,verspieren.com,0.5789473684210527
246090,246090,"{'toutadom', 'groupe', 'service', ""star's""}","{'toutadom', 'groupe', 'service', ""star's""}",nan,nan,stars-services.com,stars-services.com,0.9166666666666666
246147,222306,"{'groupe', 'le', 'duff'}","{'groupe', 'le', 'duff'}",99222324,99222324,groupeleduff.com,groupeleduff.com,1.0
246159,250314,"{'group', 'meetic'}","{'group', 'meetic'}",00944949,00944949,meetic-corp.com,meetic-corp.com,1.0
246197,246197,"{'&', 'h', 'm', 'france'}","{'&', 'h', 'm', 'france'}",02100001,02100001,hm.com/,hm.com/,1.0
246207,246207,{'porsche'},{'porsche'},00400911,00400911,porsche.fr,porsche.fr,1.0
246286,73511,"{'kingfisher', 'plc'}","{'kingfisher', 'plc'}",73728008,73728008,kingfisher.com,kingfisher.com,1.0
246311,246311,"{'aviva', 'france'}","{'aviva', 'france'}",76625000,76625000,aviva.com,aviva.com,1.0
246373,44031,{'devialet'},{'devialet'},44882727,44882727,devialet.com,devialet.com,1.0
246428,35081,{'barclays'},{'barclays'},nan,nan,barclays.com,barclays.com,0.9166666666666666
246512,265280,{'salamander'},{'salamander'},20069887,20069887,salamander.fr,salamander.fr,0.8947368421052632
246542,313623,{'oscaro'},{'oscaro'},41475151,41475151,oscaro.com,oscaro.com,1.0
246693,421643,"{'informatique', 'gfi'}","{'fablab', 'gfi'}",nan,nan,gfi.fr,gfi.fr,0.7307692307692307
246702,356376,{'sofrecom'},{'sofrecom'},57364500,nan,sofrecom.com,sofrecom.com,0.5789473684210527
246750,10573,"{'consulting', 'suricats'}","{'consulting', 'suricats'}",nan,nan,suricats-consulting.com,suricats-consulting.com,0.8461538461538461
246758,28241,"{""l'express""}","{""l'express""}",)5567104,)5567104,lexpress.fr,lexpress.fr,1.0
246760,268135,"{'immochan', 's.a.s.', 'international'}","{'immochan', 's.a.s.', 'international'}",20816800,20816800,ceetrus.com,ceetrus.com,1.0
246766,46508,{'euralis'},{'euralis'},59923838,59923838,euralis.com,euralis.fr,0.5789473684210527
246957,351315,{'sidel'},"{'sidel', '&', 'blowing', 'services'}",nan,nan,sidel.com,sidel.com,0.7291666666666666
246958,33546,"{""l'etudiant""}","{""l'etudiant""}",75554040,75554040,letudiant.fr,letudiant.fr,1.0
246971,267674,{'centrakor'},"{'s.a.', 'stores', 'centrakor'}",61006300,61006300,centrakor.com,centrakor.com,0.8947368421052632
247066,104459,{'artefact'},{'artefact'},35070892,79724545,artefact.com,artefact.com,0.5789473684210527
247193,264943,{'sacem'},{'sacem'},67348180,67348180,sacem.fr,sacem.fr,1.0
247264,247264,{'nomade-com.fr'},{'nomade-com.fr'},nan,nan,nomade-com.fr,nomade-com.fr,1.0
247326,39653,"{'la', 'colissimo', '-', 'poste'}","{'la', 'poste'}",55440000,55440000,laposte.fr,laposte.fr,0.9210526315789473
247334,398154,"{'plc', 'proximus'}","{'groupe', 'proximus'}",nan,75156030,proximus.com,proximus.com,0.5588235294117647
247361,267797,"{'&', 'chloé', 'emma'}","{'&', 'chloé', 'emma'}",nan,nan,emma-chloe.com,emma-chloe.com,0.8461538461538461
247399,27617,"{'canin', 'royal'}","{'canin', 'royal'}",36913500,36913500,royalcanin.com,royalcanin.com,1.0
247449,356836,{'salezeo'},{'salezeo'},57640585,nan,salezeo.com,salezeo.com,0.5789473684210527
247499,37198,"{'ebp', 'informatique'}","{'ebp', 'informatique'}",34948000,34948000,ebp.com,ebp.com,1.0
247614,65091,"{'inc', '+', 'kuehne', 'nagel'}","{'inc', '+', 'kuehne', 'nagel'}",nan,nan,kuehne-nagel.com,kuehne-nagel.com,0.9166666666666666
247620,265777,{'hobbs'},{'hobbs'},75865550,75865550,hobbs.co.uk,hobbs.co.uk,1.0
247697,268497,"{'fleurance', 'nature'}","{'fleurance', 'nature'}",62061448,40181844,fleurancenature.fr,fleurancenature.fr,0.5789473684210527
247707,43244,"{'france', 'legrand'}","{'france', 'legrand'}",55068787,55068787,legrand.fr,legrand.fr,1.0
247746,247746,{'ikea'},{'ikea'},82332300,82332300,ikea.co.uk,ikea.co.uk,1.0
247825,104899,"{'barrière', 'groupe'}","{'barrière', 'groupe', 'lucien'}",42865400,42865400,groupebarriere.com,groupebarriere.com,0.9473684210526315
247873,247873,{'macway'},{'macway'},88182182,88182182,macway.com,macway.com,1.0
247933,247933,"{'provence', 'côte', 'crédit', ""d'azur"", 'agricole'}","{'provence', 'côte', 'crédit', ""d'azur"", 'agricole'}",89320800,89320800,ca-pca.fr,ca-pca.fr,1.0
247963,247963,{'chausport'},{'chausport'},59360200,59360200,chausport.com,chausport.com,1.0
248017,248017,"{'decathlon', 'group'}","{'decathlon', 'group'}",nan,nan,decathlon.com,decathlon.com,0.8461538461538461
248118,418424,{'permigo'},{'permigo'},82366791,82366791,permigo.com,permigo.com,1.0
248167,267792,"{""heal's""}","{""heal's""}",75802522,75802522,heals.com,heals.co.uk,0.5789473684210527
248362,11099,{'mirakl'},{'mirakl'},72303005,72303005,mirakl.com,mirakl.com,1.0
248379,248379,"{'ecole', 'grenoble', 'management', 'de'}","{'ecole', 'grenoble', 'management', 'de'}",76706060,76706060,grenoble-em.com,grenoble-em.com,1.0
248441,418811,"{'inc', 'sigvaris'}",{'sigvaris'},nan,)6322934,sigvaris.com,sigvaris.com,0.5588235294117647
248447,250688,{'altran'},{'altran'},46417000,46417000,altran.com,altran.com,1.0
248456,358051,{'aliaxis'},{'aliaxis'},nan,nan,aliaxis.com,aliaxis.com,0.8461538461538461
248469,267713,{'etam'},"{'groupe', 'etam'}",55907070,55907070,etam.fr,etam.com/,0.5
248521,251629,{'daher'},{'daher'},49759800,49759800,daher.com,daher.com,1.0
248540,418779,"{'bwt', 'france'}",{'bwt'},90200420,49224500,bwt.fr,bwt.fr,0.5
248589,248589,"{'real', 'estate', 'paribas', 'bnp'}","{'real', 'estate', 'paribas', 'bnp'}",55652004,55652004,realestate.bnpparibas,realestate.bnpparibas,1.0
248599,180684,"{'sutter', 'mills'}","{'sutter', 'mills'}",nan,nan,suttermills.com,suttermills.com,0.8461538461538461
248646,106147,"{'daimler', 'ag'}",{'daimler'},49711170,49711170,daimler.com,daimler.com,0.7631578947368421
248760,248760,"{'decathlon', 'pro'}","{'decathlon', 'pro'}",nan,nan,decathlonpro.fr,decathlonpro.fr,0.8461538461538461
248839,248839,{'mr.bricolage'},{'mr.bricolage'},nan,nan,mrbricolage.fr,mrbricolage.fr,0.8461538461538461
248846,30414,{'pmu'},{'pmu'},56099100,nan,pmu.fr,pmu.fr,0.5789473684210527
248942,51731,"{'xerox', 'corporation'}",{'xerox'},39683000,39683000,xerox.com,xerox.com,0.9210526315789473
248981,248981,"{'centre', 'crédit', 'france', 'agricole'}","{'centre', 'crédit', 'france', 'agricole'}",73305700,73305700,ca-centrefrance.fr,ca-centrefrance.fr,1.0
249542,11418,"{'des', 'tendances', 'place'}","{'des', 'tendances', 'place'}",10005055,10005055,placedestendances.com,placedestendances.com,1.0
249573,250371,"{'crédit', '|', 'normandie', 'agricole'}","{'centre', '|', 'crédit', 'france', 'agricole'}",43235202,43235202,ca-normandie-seine.fr,ca-centrefrance.fr,0.5157894736842106
249575,22884,{'dior'},{'dior'},nan,nan,diormail.com,diormail.com,0.8461538461538461
249579,21454,"{'group', 'sword'}","{'group', 'sword'}",nan,nan,sword-group.com,sword-group.com,0.8461538461538461
249604,9721,"{'a2', 'consulting'}","{'a2', 'consulting'}",78098800,78098800,a2consulting.fr,a2consulting.fr,1.0
249614,241034,"{""l'oréal""}","{'groupe', ""l'oréal""}",47567000,47567000,rd.loreal.com,loreal.com,0.5
249618,249618,"{'|', 'france', 'adidas'}","{'|', 'france', 'adidas'}",nan,nan,adidas-group.com,adidas-group.com,0.8461538461538461
249620,51663,"{'groupe', 'pomona'}","{'groupe', 'pomona'}",55596100,55596100,groupe-pomona.fr,groupe-pomona.fr,1.0
249637,249637,"{'humanis', 'médéric', 'malakoff'}","{'humanis', 'médéric', 'malakoff'}",nan,nan,malakoffmederic.com,malakoffmederic.com,0.8461538461538461
249644,15707,{'socotec'},{'socotec'},30128000,30128000,socotec.com,socotec.com,1.0
249650,249650,"{'engie', 'asia'}","{'engie', 'asia'}",44220000,44220000,Engie.com,Engie.com,1.0
249661,11581,"{'lab', 'rh', 'le'}","{'lab', 'rh', 'le'}",nan,nan,lab-rh.com,lab-rh.com,0.6153846153846154
249670,179060,{'chronopost'},{'chronopost'},75646000,nan,chronopost.fr,chronopost.fr,0.5789473684210527
249699,43366,{'vmware'},{'vmware'},04275000,04275000,vmware.com,vmware.com,1.0
249717,249717,"{'asie-pacifique', '|', ""l'oreal""}","{'asie-pacifique', '|', ""l'oreal""}",nan,nan,Loreal.com,Loreal.com,0.8461538461538461
249721,249721,"{'la', 'redoute'}","{'la', 'redoute'}",nan,nan,redoute.fr,redoute.fr,0.8461538461538461
249740,369282,"{'&', 'procter', 'gamble'}","{'&', 'procter', 'gamble'}",nan,nan,pg.com,pg.com,0.8461538461538461
249743,163533,{'matmut'},"{'matmut', 'assurances'}",35036868,35036868,matmut.fr,matmut.fr,0.9210526315789473
249770,9842,"{'schneider', 'electric'}","{'schneider', 'electric'}",41297000,41297000,schneider-electric.com,schneider-electric.com,1.0
249787,249787,"{'marriott', 'inc.', 'international'}","{'marriott', 'inc.', 'international'}",13803000,13803000,marriott.com,marriott.com,1.0
249790,42268,{'a-d.fr'},{'a-d.fr'},nan,nan,a-d.fr,a-d.fr,0.9166666666666666
249826,58443,{'cartier'},{'cartier'},nan,nan,cartier.com,cartier.com,0.8461538461538461
249829,249829,{'generali'},{'generali'},nan,nan,generali.com,generali.com,0.8461538461538461
249834,36918,{'eram'},{'eram'},62891338,62891338,eram.fr,eram.fr,1.0
249845,43360,{'areva'},{'areva'},34960647,34960647,areva.com,areva.com,1.0
249857,246676,{'covéa'},{'covéa'},55506000,55506000,covea.fr,covea.fr,1.0
249858,249858,"{'finance', 'personal', '|', 'paribas', 'bnp'}","{'finance', 'personal', '|', 'paribas', 'bnp'}",nan,nan,bnpparibas-pf.com,bnpparibas-pf.com,0.8461538461538461
249867,249867,{'bellevue-lyon.org'},{'bellevue-lyon.org'},nan,nan,bellevue-lyon.org,bellevue-lyon.org,1.0
249931,62804,"{'richemont', 'groupe'}",{'richemont'},nan,nan,richemont.com,richemont.com,0.7916666666666666
249939,36346,"{'france', '|', 'tui'}","{'france', 'tui'}",nan,44636300,tuifrance.com,tuifrance.com,0.5263157894736842
249998,249998,"{'crédit', '|', 'sa', 'agricole'}","{'crédit', '|', 'sa', 'agricole'}",43235202,43235202,ca-loirehauteloire.fr,ca-loirehauteloire.fr,1.0
250011,31018,{'microsoft'},{'microsoft'},58828080,58828080,microsoft.com,microsoft.com,1.0
250016,56607,{'sgs'},{'sgs'},27399111,27399111,sgs.com,sgs.com,1.0
250040,195946,"{'ondemand', 'cornerstone'}","{'ondemand', 'cornerstone'}",07520200,07520200,csod.com,cornerstoneondemand.com,0.5789473684210527
250058,63972,"{'dutilleul', 'rabot'}","{'dutilleul', 'rabot'}",nan,20815353,rabotdutilleul.com,rabotdutilleul.com,0.5789473684210527
250088,13188,{'andra'},{'andra'},nan,nan,andra.fr,andra.fr,0.8461538461538461
250092,73759,"{'bouygues', 'construction'}","{'bouygues', 'construction'}",30605600,30605600,bouygues-construction.com,bouygues-construction.com,1.0
250108,43654,"{'groupe', 'watson', '|', 'willis', 'towers'}","{'willis', 'watson', 'towers'}",nan,nan,willistowerswatson.com,willistowerswatson.com,0.8166666666666668
250113,35665,"{'group', 'music', 'universal'}","{'group', 'music', 'universal'}",nan,nan,umusic.com,umusic.com,0.9166666666666666
250120,250120,"{'provence', 'côte', '|', 'crédit', ""d'azur"", 'agricole'}","{'provence', 'côte', '|', 'crédit', ""d'azur"", 'agricole'}",nan,nan,ca-pca.fr,ca-pca.fr,0.8461538461538461
250130,11381,{'mytf1'},{'mytf1'},41411234,41411234,tf1.fr,tf1.fr,1.0
250164,69370,"{'assistance', 'ltd', 'axa'}","{'assistance', 'axa'}",55924000,55924000,axa-assistance.com,axa-assistance.com,0.9473684210526315
250176,77472,{'h&m'},{'h&m'},87965500,87965500,hm.com,hm.com,1.0
250195,250195,"{'france', 'disneyland'}","{'france', 'disneyland'}",nan,nan,disneylandparis.fr,disneylandparis.fr,0.8461538461538461
250197,80706,"{'bpi', 'france'}","{'bpi', 'france'}",41798000,nan,bpifrance.fr,bpifrance.fr,0.5789473684210527
250219,61651,"{'cci', 'france'}","{'cci', 'france'}",40693700,40693700,ccifrance.fr,ccifrance.fr,1.0
250239,250239,"{'mousquetaires', 'les'}","{'mousquetaires', 'les'}",nan,nan,mousquetaires.com,mousquetaires.com,0.8461538461538461
250247,23749,{'oppbtp'},{'oppbtp'},nan,nan,oppbtp.fr,oppbtp.fr,0.9166666666666666
250259,37155,{'it-ce'},{'it-ce'},nan,nan,it-ce.fr,it-ce.fr,0.8461538461538461
250265,250265,"{'parrot', 'sa'}","{'parrot', 'sa'}",nan,nan,parrot.com,parrot.com,0.8461538461538461
250336,250336,"{'heineken', 'france', '|'}","{'heineken', 'france', '|'}",37018846,37018846,heineken.fr,heineken.fr,1.0
250340,354238,{'veepee'},{'veepee'},nan,nan,vente-privee.com,vente-privee.com,0.8461538461538461
250349,27252,"{'services', 'hr', 'one', 'team'}","{'one', 'team'}",04814480,)4814480,teamone.com,teamone.com,0.5
250373,23036,"{'iss', 'world'}","{'iss', 'world'}",38170000,38170000,group.issworld.com,be.issworld.com,0.5789473684210527
250402,9805,"{'aaa', 'data'}","{'aaa', 'data'}",49525200,49525200,aaa-data.fr,aaa-data.fr,1.0
250404,250404,"{'|', 'charente-maritime', 'crédit', 'deux-sèvres', 'agricole'}","{'|', 'charente-maritime', 'crédit', 'deux-sèvres', 'agricole'}",43235202,43235202,ca-cmds.fr,ca-cmds.fr,1.0
250406,211856,"{'groupe', 'foncia'}",{'foncia'},61551034,55525252,foncia.fr,foncia.fr,0.5277777777777778
250408,37345,"{'europe', '|', 'mutuel', 'nord', 'crédit'}","{'crédit', 'nord', 'europe', 'mutuel'}",nan,20783751,cmne.fr,cmne.fr,0.5473684210526316
250411,398563,"{'liquide', 'air'}","{'liquide', 'air', 'europe'}",40625555,40625555,Airliquide.com,airliquide.com,0.5263157894736842
250422,10521,"{'toucan', 'toco'}","{'toucan', 'toco'}",nan,nan,toucantoco.com,toucantoco.com,0.8461538461538461
250425,250425,"{'populaire', 'banque'}","{'populaire', 'banque'}",45707459,45707459,bpaura.banquepopulaire.fr,bpaura.banquepopulaire.fr,1.0
250452,156872,{'coface'},{'coface'},49022000,49022000,coface.com,coface.com,1.0
250460,250460,"{'groupe', 'morris', '|', 'international', 'philip'}","{'groupe', 'morris', '|', 'international', 'philip'}",76632000,76632000,pmi.com,pmi.com,1.0
250470,11817,"{'magellan', 'consulting'}","{'magellan', 'consulting'}",42660606,42660606,magellan-consulting.eu,magellan-consulting.eu,1.0
250473,9295,{'vertone'},{'vertone'},55317790,55317790,vertone.com,vertone.com,1.0
